 -0.35404E-01 -0.18010E+00  0.26049E+01  96 SHGC 
  0.00000E+00 -0.14170E+01  0.42285E+02 102 DELV 
 -0.49696E-01  0.56537E+02  0.29403E+02 102 VMAX 
  0.11251E+00  0.43931E+01  0.92392E+01 102 PER  
  0.19777E-01  0.42911E+00  0.34621E+00 102 ADAY 
 -0.63941E-01 -0.80929E+01  0.44661E+01 102 SPDX 
  0.32923E-01  0.56359E+03  0.69206E+02 102 PSLV 
 -0.89702E-01  0.30316E+03  0.79958E+03 102 VPER 
  0.93794E-01  0.79231E+02  0.20988E+02 102 PC20 
  0.37730E-01  0.67456E+03  0.31386E+03 102 GSTD 
  0.83727E+00  0.78019E+02  0.37089E+02 102 POT  
 -0.10918E+00  0.12835E+02  0.52456E+01 102 SHDC 
  0.10691E+00 -0.52110E+02  0.86742E+00 102 T200 
 -0.19716E+00 -0.40582E+02  0.91840E+00 102 T250 
  0.13636E+00  0.92109E+01  0.27563E+01 102 EPOS 
  0.38764E-01  0.53493E+02  0.96199E+01 102 RHMD 
  0.89674E-01 -0.28273E+00  0.14104E+01 102 TWAT 
  0.88343E-01  0.22633E+02  0.37053E+02 102 Z850 
  0.62054E-03  0.17405E+02  0.22929E+02 102 D200 
 -0.69155E-01  0.36643E+01  0.17439E+01 102 LHRD 
 -0.16097E-01  0.72450E+03  0.50172E+03 102 VSHR 
 -0.12960E+00  0.74622E+04  0.51734E+04 102 POT2 
 -0.48175E-01  0.20967E+02  0.15042E+02 102 RHCN 
  0.17154E+00  0.11399E+02  0.24109E+02 102 SDIR 
 -0.40720E-01 -0.18095E+00  0.25635E+01 102 SHGC 
  0.00000E+00 -0.16249E+01  0.42592E+02 108 DELV 
 -0.49290E-01  0.56273E+02  0.29427E+02 108 VMAX 
  0.90276E-01  0.44784E+01  0.92125E+01 108 PER  
  0.18710E-01  0.42944E+00  0.34544E+00 108 ADAY 
 -0.65145E-01 -0.81084E+01  0.44582E+01 108 SPDX 
  0.34925E-01  0.56398E+03  0.69298E+02 108 PSLV 
 -0.76683E-01  0.30837E+03  0.79956E+03 108 VPER 
  0.95941E-01  0.79485E+02  0.20733E+02 108 PC20 
  0.36852E-01  0.67153E+03  0.31228E+03 108 GSTD 
  0.83517E+00  0.78217E+02  0.36937E+02 108 POT  
 -0.10649E+00  0.12818E+02  0.51320E+01 108 SHDC 
  0.98943E-01 -0.52107E+02  0.85780E+00 108 T200 
 -0.19190E+00 -0.40586E+02  0.91242E+00 108 T250 
  0.13879E+00  0.92160E+01  0.27035E+01 108 EPOS 
  0.37262E-01  0.53352E+02  0.94752E+01 108 RHMD 
  0.85642E-01 -0.29679E+00  0.14050E+01 108 TWAT 
